"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"10092",10092,"peak18603",1.76698899561832,58.4775266613916,-0.250213252014386,0.620373776030728,-0.403326609991961,0.68670796847432,0.971114018301803,0.0127297766704974,"Not Sig","Unchanged","Gdf6","Promoter (2-3kb)","chr4",9847212,9847580,369
"10093",10093,"peak18608",2.6639584603154,461.273452263375,-0.49426442337795,0.313121494955396,-1.57850684587578,0.114449216652534,0.482862442521799,0.316176573104236,"Not Sig","Unchanged","Mir3471-1","Promoter (2-3kb)","chr4",10848327,10848930,604
"10101",10101,"peak18618",1.05724446267656,11.4089181041567,1.1883930192685,1.32292565538153,0.898306729810729,0.36902204567329,NA,NA,NA,NA,"Esrp1","Promoter (<=1kb)","chr4",11386735,11386925,191
"10102",10102,"peak18619",1.66769118306409,46.5255143512652,0.375805073858081,0.71345121617921,0.52674249526219,0.598372421064388,0.952957567475773,0.0209264368447766,"Not Sig","Unchanged","Esrp1","Promoter (<=1kb)","chr4",11387088,11387636,549
"10103",10103,"peak18620",1.98225016293292,95.9953426044851,0.551600801959949,0.489047332708315,1.12790882409115,0.259358426861998,0.737380058971533,0.132308611231836,"Not Sig","Unchanged","Esrp1","Promoter (1-2kb)","chr4",11387836,11388520,685
"10106",10106,"peak18627",2.1518758725461,141.865199310277,0.0463962909696491,0.418767601414946,0.110792455798595,0.911780927921158,0.994258528360986,0.00250067511771153,"Not Sig","Unchanged","Gem","Promoter (<=1kb)","chr4",11704076,11704992,917
"10118",10118,"peak18658",2.34241202624545,219.994602790891,-1.17228113238828,0.415183102733357,-2.8235280402082,0.00474982709221213,0.0505833197631239,1.29599267148244,"Not Sig","Unchanged","Gm11837","Promoter (<=1kb)","chr4",14930037,14931100,1064
"10119",10119,"peak18659",2.33986065705985,218.705979546753,1.07474283227026,0.363810444201145,2.95412858371941,0.00313553330967757,0.0364283368567653,1.43856065610965,"Sig","Up","Necab1","Promoter (<=1kb)","chr4",15148404,15149452,1049
"10121",10121,"peak18667",2.41499725809014,260.01431471597,0.268255119181387,0.337100823957286,0.795771176208628,0.426165048016054,0.879043927288879,0.0559894219654852,"Not Sig","Unchanged","Calb1","Promoter (<=1kb)","chr4",15880906,15881948,1043
"10131",10131,"peak18690",2.55624002348374,359.948214390783,-0.498437115027565,0.320418169392784,-1.55558318047987,0.119807240819771,0.4957964978854,0.304696545245522,"Not Sig","Unchanged","Ttpa","Promoter (<=1kb)","chr4",20008082,20008970,889
"10133",10133,"peak18697",2.95928610486776,910.512903520111,-1.209983922206,0.276220517492526,-4.38049980207839,1.18407400092989e-05,0.000327477456029606,3.48481859203537,"Sig","Down","Nkain3","Promoter (<=1kb)","chr4",20777589,20779160,1572
"10142",10142,"peak18719",3.18580637782101,1533.9329546339,-0.990037383170217,0.287149413544235,-3.44781265944569,0.000565145881019406,0.00901769661658799,2.04490437980324,"Not Sig","Unchanged","Pou3f2","Promoter (<=1kb)","chr4",22486735,22488713,1979
"10157",10157,"peak18777",2.51927479228596,330.578642768285,-0.0834759979127393,0.329794477464053,-0.253115208461421,0.800179186813949,0.988194213823461,0.0051576933649376,"Not Sig","Unchanged","Ankrd6","Promoter (<=1kb)","chr4",32950334,32951349,1016
"10162",10162,"peak18783",3.18802612308902,1541.7931900004,-0.0793083196363863,0.283494792501277,-0.279752297869913,0.779667551668247,0.986466196787127,0.00591779211513246,"Not Sig","Unchanged","Pnrc1","Promoter (<=1kb)","chr4",33247200,33248691,1492
"10163",10163,"peak18784",1.3002997956407,19.9664012996936,0.717529386235084,0.976927967609503,0.734475222355282,0.462659155934287,0.900450749902587,0.0455400359043762,"Not Sig","Unchanged","Pnrc1","Promoter (1-2kb)","chr4",33292123,33292388,266
"10172",10172,"peak18800",2.03751410185377,109.021989203336,-0.0110098484044753,0.460805261132845,-0.0238926273919023,0.980938255094701,0.998353098346939,0.000715829912823099,"Not Sig","Unchanged","Cfap206","Promoter (<=1kb)","chr4",34729744,34730496,753
"10175",10175,"peak18806",2.51519994309514,327.491432644938,-0.895741302537542,0.319334364491059,-2.80502633647066,0.00503124686287335,0.0530108034165721,1.27563561368076,"Not Sig","Unchanged","Mob3b","Promoter (<=1kb)","chr4",35156106,35157605,1500
"10180",10180,"peak18829",1.15844222421015,14.4026439383935,0.82439461392081,1.12350865172172,0.733767926626529,0.463090191350923,NA,NA,"Not Sig","Unchanged","Rigi","Promoter (<=1kb)","chr4",40238995,40239212,218
"10181",10181,"peak18830",2.3625738750575,230.448494391662,0.0349259006054437,0.349812481599814,0.0998417793605175,0.920469938610957,0.996183944187442,0.00166046220912495,"Not Sig","Unchanged","Rigi","Promoter (<=1kb)","chr4",40239305,40240218,914
"10184",10184,"peak18834",1.95932178413232,91.058770936411,-1.51804720751008,0.528172251138232,-2.87415176438867,0.00405114245131837,0.0446413756643424,1.35026243068725,"Sig","Down","Tmem215","Promoter (<=1kb)","chr4",40472848,40473620,773
"10188",10188,"peak18838",3.00580456286608,1013.45521748201,-0.249330200737715,0.270701094640994,-0.921053537180478,0.357022476389392,0.833718270100119,0.0789806812704773,"Not Sig","Unchanged","Smu1","Promoter (<=1kb)","chr4",40757082,40758124,1043
"10192",10192,"peak18845",1.57117915178085,37.2545354072639,-0.133001417576432,0.719335698167142,-0.184894782665894,0.853311563268561,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Aqp3","Promoter (<=1kb)","chr4",41097995,41098512,518
"10201",10201,"peak18854",3.0471368027432,1114.64559161082,0.543997228937901,0.286770218956594,1.89697950825305,0.057830642670663,0.313333823679741,0.503992721477711,"Not Sig","Unchanged","Fam219a","Promoter (<=1kb)","chr4",41568320,41569636,1317
"10205",10205,"peak18860",2.76801069565768,586.152599904339,-0.077279078559651,0.280333947943544,-0.275667927935771,0.782803131245107,0.986466196787127,0.00591779211513246,"Not Sig","Unchanged","Dctn3","Promoter (<=1kb)","chr4",41722484,41723318,835
"10211",10211,"peak18866",2.65077174894954,447.47806245259,0.134755953558806,0.300295923478382,0.448743865710541,0.653616436935083,0.96787707265776,0.0141797977086634,"Not Sig","Unchanged","Ccl27a","Promoter (<=1kb)","chr4",41773060,41773954,895
"10212",10212,"peak18867",1.58071199408825,38.0813200272875,0.76038207563658,0.71222474474969,1.06761535771102,0.285694053130645,0.766976666444503,0.11521784829162,"Not Sig","Unchanged","Ccl27a","Promoter (<=1kb)","chr4",41774117,41774316,200
"10214",10214,"peak18876",2.38467891581815,242.481670787651,0.0857353425142808,0.355380640424426,0.241249333142876,0.809361877474962,0.988380681560503,0.00507575170952147,"Not Sig","Unchanged","Gm7819","Promoter (<=1kb)","chr4",42054107,42054907,801
"10215",10215,"peak18879",2.44203361754445,276.71558350636,0.163975968987233,0.341422250588627,0.480273235574223,0.631033117505895,0.96088766631994,0.0173273810608579,"Not Sig","Unchanged","Ccl27b","Promoter (<=1kb)","chr4",42153678,42154478,801
"10219",10219,"peak18890",2.38467891581815,242.481670787651,0.0857353425142808,0.355380640424426,0.241249333142876,0.809361877474962,0.988380681560503,0.00507575170952147,"Not Sig","Unchanged","Gm7819","Promoter (<=1kb)","chr4",42551433,42552233,801
"10220",10220,"peak18897",2.46058522662399,288.792045358194,0.32102039596676,0.334833191512811,0.958747233260706,0.337686097381284,0.819773452692413,0.0863061498593242,"Not Sig","Unchanged","4930578G10Rik","Promoter (<=1kb)","chr4",42734409,42735301,893
"10229",10229,"peak18908",2.76999330311794,588.834575373518,-0.181484263054295,0.27593655193257,-0.65770287329909,0.510729075698325,0.92102940041413,0.0357265063570839,"Not Sig","Unchanged","Unc13b","Promoter (<=1kb)","chr4",43058746,43059762,1017
"10238",10238,"peak18918",2.06261309182664,115.508273317884,-0.00409730409892025,0.47455405822408,-0.00863400918802286,0.993111142960741,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Tpm2","Promoter (<=1kb)","chr4",43523880,43524738,859
"10245",10245,"peak18926",2.44985523310994,281.744361346485,-1.86366708584812,0.344461248042653,-5.41038243470962,6.28902989755972e-08,3.16326237405588e-06,5.4998647844109,"Sig","Down","Glipr2","Promoter (<=1kb)","chr4",43957273,43958653,1381
"10252",10252,"peak18938",0.918777458972965,8.29425644603362,1.00786019202262,1.60104250034959,0.629502459680212,0.529020158933014,NA,NA,NA,NA,"Pax5","Promoter (1-2kb)","chr4",44681710,44681892,183
"10253",10253,"peak18939",1.34346279039315,22.0527518410026,-1.94315057394921,0.95118537390295,-2.04287263793384,0.0410650475900369,0.249866636116258,0.60229172993976,"Not Sig","Unchanged","Pax5","Promoter (<=1kb)","chr4",44703419,44703783,365
"10254",10254,"peak18940",1.86925118401225,74.0033166184513,-1.33988167158805,0.543015167385134,-2.46748479980807,0.0136065998147001,0.113863741185906,0.943614550809892,"Not Sig","Unchanged","Pax5","Promoter (<=1kb)","chr4",44704004,44704713,710
"10263",10263,"peak18950",2.49967182973471,315.988901939099,0.0974727646738342,0.334716087813528,0.291210277075588,0.77089050306318,0.985771622478398,0.00622368808678165,"Not Sig","Unchanged","Frmpd1","Promoter (<=1kb)","chr4",45184439,45185590,1152
"10264",10264,"peak18953",2.5905064916492,389.499129727466,-0.14810376195619,0.32504882989229,-0.455635425622871,0.648652164256579,0.966362112281351,0.0148601055748656,"Not Sig","Unchanged","Trmt10b","Promoter (<=1kb)","chr4",45296996,45297686,691
"10266",10266,"peak18955",3.09339097317094,1239.91231405355,-0.0921098114068903,0.277162470626383,-0.332331470414171,0.739638979038868,0.982400120048778,0.00771159313234708,"Not Sig","Unchanged","Dcaf10","Promoter (<=1kb)","chr4",45341901,45343076,1176
"10268",10268,"peak18961",2.85297952200304,712.819418237267,-0.881851279810596,0.293548616436888,-3.00410640838497,0.00266362148516245,0.031860341253645,1.49674957681545,"Not Sig","Unchanged","Shb","Promoter (<=1kb)","chr4",45528995,45531251,2257
"10269",10269,"peak18966",1.94066835698508,87.2304990262854,1.12541172291911,0.506845054296024,2.22042557854735,0.0263898923366059,0.184332627327401,0.734397786787846,"Not Sig","Unchanged","Aldh1b1","Promoter (<=1kb)","chr4",45798839,45799555,717
"10270",10270,"peak18967",0.967542688379899,9.27988701019957,2.84191166161613,1.56165166242846,1.81981150469675,0.0687877151149448,NA,NA,NA,NA,"Igfbpl1","Promoter (1-2kb)","chr4",45814643,45814950,308
"10271",10271,"peak18968",2.14578506518404,139.889483019789,-6.57383066224001,0.734312155984154,-8.95236529678514,3.47945336909015e-19,1.08920625136873e-16,15.9628898747438,"Sig","Down","Igfbpl1","Promoter (1-2kb)","chr4",45824828,45825609,782
"10272",10272,"peak18969",2.55438809356879,358.416581713768,-3.55115770933779,0.360269796286016,-9.8569398432683,6.39693136703287e-23,3.38198653673509e-20,19.4708281256068,"Sig","Down","Igfbpl1","Promoter (<=1kb)","chr4",45825819,45827070,1252
"10273",10273,"peak18970",1.04069617114848,10.982372528561,0.722691971695675,1.29117045845978,0.559718484078212,0.575671472471273,NA,NA,"Not Sig","Unchanged","Stra6l","Promoter (<=1kb)","chr4",45848842,45849127,286
"10276",10276,"peak18973",3.14099642028619,1383.55497484054,-0.219132255003957,0.267652556395426,-0.81871908101716,0.41294670756386,0.868340615433912,0.0613098849772053,"Not Sig","Unchanged","Tstd2","Promoter (<=1kb)","chr4",46137900,46139477,1578
"10278",10278,"peak18977",1.76414962466564,58.096453899672,-0.127003303479566,0.592744841614825,-0.214263026116885,0.830341949353727,0.991403304561795,0.00374963783094772,"Not Sig","Unchanged","Foxe1","Promoter (<=1kb)","chr4",46344118,46344981,864
"10282",10282,"peak18983",2.18103116863393,151.715924769229,-0.804854023535674,0.403289458959475,-1.99572293709901,0.0459640889857578,0.269874541229063,0.568838082932306,"Not Sig","Unchanged","Gm16731","Promoter (<=1kb)","chr4",46535640,46536410,771
"10284",10284,"peak18988",2.80144755617075,633.063910589126,0.103775495014814,0.277880169302295,0.373454123320045,0.708810483734855,0.976005999834827,0.0105475125718854,"Not Sig","Unchanged","Tbc1d2","Promoter (<=1kb)","chr4",46649643,46650907,1265
"10287",10287,"peak18993",2.61889837031392,415.813294223065,0.357638078604927,0.30926643445125,1.15640767560018,0.24751444348941,0.723861846964542,0.140344313397015,"Not Sig","Unchanged","Galnt12","Promoter (<=1kb)","chr4",47091579,47092664,1086
"10288",10288,"peak18996",2.05356707300615,113.127209097982,-0.655691886824301,0.453595079937817,-1.44554453040846,0.148304994447998,0.559615603473946,0.252110184801797,"Not Sig","Unchanged","Col15a1","Promoter (<=1kb)","chr4",47208012,47208871,860
"10289",10289,"peak19002",3.07979040656248,1201.68435370298,-0.375802059656597,0.27646781152016,-1.35929769758818,0.174052273349226,0.607005390991592,0.216807451811887,"Not Sig","Unchanged","Tgfbr1","Promoter (<=1kb)","chr4",47352490,47354209,1720
"10302",10302,"peak19023",2.96807248038961,929.121437021994,-1.18165138086218,0.271643376950693,-4.35000990683704,1.3613138167598e-05,0.000372264563385431,3.42914830318166,"Sig","Down","Plppr1","Promoter (<=1kb)","chr4",49058900,49060587,1688
"10306",10306,"peak19030",2.8605092148572,725.285867038302,-0.945821472752388,0.268970535101002,-3.5164501286255,0.000437358814418371,0.00734830759451092,2.13381267275235,"Not Sig","Unchanged","Grin3a","Promoter (<=1kb)","chr4",49844225,49845961,1737
"10314",10314,"peak19051",1.61525902248789,41.2343376153285,-2.07348098221536,0.744774430031424,-2.78403889635131,0.00536865955631197,0.0558242043287666,1.2531774582805,"Not Sig","Unchanged","Tal2","Promoter (<=1kb)","chr4",53779368,53780143,776
"10320",10320,"peak19063",1.64298669768818,43.9528152614032,-0.579027128261329,0.692377328362897,-0.836288400185516,0.402992677265703,0.86219413532629,0.0643949355578588,"Not Sig","Unchanged","Klf4","Promoter (<=1kb)","chr4",55530643,55530867,225
"10321",10321,"peak19064",2.82208134410082,663.867402260036,0.035210085393443,0.310100743367929,0.11354402124624,0.909599264806886,0.994109904506638,0.00256559922219406,"Not Sig","Unchanged","Klf4","Promoter (<=1kb)","chr4",55532072,55533462,1391
"10325",10325,"peak19074",2.80528708867334,638.685547264151,0.535446318981875,0.349932728928298,1.53014072339483,0.125981900037863,0.510515309794039,0.291991229366744,"Not Sig","Unchanged","Frrs1l","Promoter (<=1kb)","chr4",56989249,56990480,1232
"10330",10330,"peak19081",2.80284710867846,635.107305962857,0.0947314703122308,0.292811602440515,0.323523622433902,0.746298720503524,0.983578020285395,0.00719118486970011,"Not Sig","Unchanged",NA,"Promoter (<=1kb)","chr4",57433812,57435047,1236
"10331",10331,"peak19082",2.3600273593594,229.101197568308,-0.850009198758104,0.362380347529443,-2.34562719681988,0.0189950960659095,0.145076189567914,0.838403859704235,"Not Sig","Unchanged",NA,"Promoter (<=1kb)","chr4",57567648,57568654,1007
"10332",10332,"peak19084",1.2442933246636,17.5506548162387,0.437011915039975,1.01620076659346,0.430044858660104,0.667163010096093,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged",NA,"Promoter (<=1kb)","chr4",57637881,57638283,403
"10333",10333,"peak19085",2.1147720102633,130.248284004003,-0.299722773225288,0.435489172392067,-0.688243915638506,0.491299193143752,0.913663652316345,0.0392136519979724,"Not Sig","Unchanged",NA,"Promoter (<=1kb)","chr4",57781948,57783133,1186
"10334",10334,"peak19086",1.0148865100957,10.3487169850175,-0.866353103788822,1.30789313653066,-0.662403586035267,0.507712606107214,NA,NA,"Not Sig","Unchanged",NA,"Promoter (<=1kb)","chr4",57845438,57845625,188
"10337",10337,"peak19092",2.70082686358389,502.142364870696,-0.548464446845831,0.289278134490213,-1.89597616084041,0.0579631968906699,0.313980513940329,0.503097303999353,"Not Sig","Unchanged","Lpar1","Promoter (<=1kb)","chr4",58552835,58553904,1070
"10339",10339,"peak19097",2.66397722334567,461.293381309373,-0.0523154784854432,0.293921942852075,-0.17799106108853,0.858729995866925,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Zkscan16","Promoter (<=1kb)","chr4",58943372,58944285,914
"10344",10344,"peak19103",2.50577255980836,320.459063959667,-0.734243264946463,0.32157026662463,-2.28330583126812,0.0224123597756698,0.162962240654939,0.787913012619908,"Not Sig","Unchanged","Susd1","Promoter (<=1kb)","chr4",59437784,59438735,952
"10345",10345,"peak19104",3.11569640241707,1305.25811634391,0.168655448030302,0.282920465982616,0.596123180571409,0.551092939542512,0.939187114946697,0.027247874301246,"Not Sig","Unchanged","Ptbp3","Promoter (<=1kb)","chr4",59548348,59549935,1588
"10346",10346,"peak19105",2.91760083472315,827.181541722959,0.132106794831453,0.263910535470959,0.50057416084471,0.616670851248859,0.957547263242961,0.0188397806397211,"Not Sig","Unchanged","Hsdl2","Promoter (<=1kb)","chr4",59580824,59582206,1383
"10363",10363,"peak19158",2.53996584771517,346.709584644261,-0.681549823123596,0.428612966999136,-1.59012880057119,0.111805775279299,0.475589343763599,0.322767884912291,"Not Sig","Unchanged","Zfp618","Promoter (<=1kb)","chr4",62965157,62966246,1090
"10364",10364,"peak19162",0.717207300282468,5.21443550557407,-1.08328760243015,2.11806834343592,-0.511450730939519,0.60903547951438,NA,NA,NA,NA,"Zfp618","Promoter (2-3kb)","chr4",63122643,63122815,173
"10365",10365,"peak19163",1.6188220873392,41.5740263846749,-0.790227929913684,0.708858011298594,-1.11479015164973,0.264940357722065,0.744430510225955,0.128175835767979,"Not Sig","Unchanged","Col27a1","Promoter (<=1kb)","chr4",63214137,63214622,486
"10366",10366,"peak19164",2.32018821716776,209.020179887823,0.350468225407053,0.406301103408981,0.862582509539171,0.388367050257425,0.854439254742641,0.0683188074521081,"Not Sig","Unchanged","Col27a1","Promoter (<=1kb)","chr4",63215235,63216281,1047
